ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
AGO,Angola,total,Drinking water,2000,41.14431,6764504.59474,At least basic
AGO,Angola,rural,Drinking water,2000,21.15264,1735819.13968,At least basic
AGO,Angola,urban,Drinking water,2000,61.06653,5028685.53042,At least basic
AGO,Angola,total,Sanitation,2000,11.29469,1856951.71308,Limited service
AGO,Angola,rural,Sanitation,2000,1.93064,158431.24703,Limited service
AGO,Angola,urban,Sanitation,2000,20.62621,1698520.50135,Limited service
AGO,Angola,total,Drinking water,2000,21.0877,3467013.18459,Limited service
AGO,Angola,rural,Drinking water,2000,15.97642,1311049.99116,Limited service
AGO,Angola,urban,Drinking water,2000,26.18123,2155963.21269,Limited service
AGO,Angola,total,Sanitation,2000,42.86651,7047651.03843,Open defecation
AGO,Angola,rural,Sanitation,2000,66.71371,5474632.17022,Open defecation
AGO,Angola,urban,Sanitation,2000,19.10217,1573018.77831,Open defecation
AGO,Angola,total,Drinking water,2000,28.69569,4717837.04203,Surface water
AGO,Angola,rural,Drinking water,2000,47.18486,3872064.21531,Surface water
AGO,Angola,urban,Drinking water,2000,10.27076,845772.75701,Surface water
AGO,Angola,total,Sanitation,2000,18.28127,3005609.65674,Unimproved
AGO,Angola,rural,Sanitation,2000,23.82463,1955087.14505,Unimproved
AGO,Angola,urban,Sanitation,2000,12.75716,1050522.4908,Unimproved
AGO,Angola,total,Drinking water,2000,9.0723,1491569.17865,Unimproved
AGO,Angola,rural,Drinking water,2000,15.68608,1287224.75393,Unimproved
AGO,Angola,urban,Drinking water,2000,2.48148,204344.39978,Unimproved
AGO,Angola,total,Sanitation,2001,28.98922,4923316.37957,At least basic
AGO,Angola,rural,Sanitation,2001,8.45465,699645.12866,At least basic
AGO,Angola,urban,Sanitation,2001,48.50335,4223671.37014,At least basic
AGO,Angola,total,Drinking water,2001,42.25467,7176223.55108,At least basic
AGO,Angola,rural,Drinking water,2001,21.52822,1781517.23995,At least basic
AGO,Angola,urban,Drinking water,2001,61.95116,5394706.43147,At least basic
AGO,Angola,total,Sanitation,2001,11.85209,2012872.2731,Limited service
AGO,Angola,rural,Sanitation,2001,2.16742,179359.70588,Limited service
AGO,Angola,urban,Sanitation,2001,21.0555,1833512.62345,Limited service
AGO,Angola,total,Drinking water,2001,20.55654,3491171.14286,Limited service
AGO,Angola,rural,Drinking water,2001,15.5686,1288343.13546,Limited service
AGO,Angola,urban,Drinking water,2001,25.2966,2202828.03637,Limited service
AGO,Angola,total,Sanitation,2001,41.41483,7033591.44476,Open defecation
AGO,Angola,rural,Sanitation,2001,66.0164,5463033.19798,Open defecation
AGO,Angola,urban,Sanitation,2001,18.03581,1570558.10394,Open defecation
AGO,Angola,total,Drinking water,2001,28.07706,4768401.03344,Surface water
AGO,Angola,rural,Drinking water,2001,46.81449,3874023.49534,Surface water
AGO,Angola,urban,Drinking water,2001,10.27076,894377.42931,Surface water
AGO,Angola,total,Sanitation,2001,17.74385,3013485.90256,Unimproved
AGO,Angola,rural,Sanitation,2001,23.36153,1933228.45406,Unimproved
AGO,Angola,urban,Sanitation,2001,12.40535,1080257.41589,Unimproved
AGO,Angola,total,Drinking water,2001,9.11174,1547470.27261,Unimproved
AGO,Angola,rural,Drinking water,2001,16.0887,1331382.61583,Unimproved
AGO,Angola,urban,Drinking water,2001,2.48148,216087.61627,Unimproved
AGO,Angola,total,Sanitation,2002,30.42247,5346033.34269,At least basic
AGO,Angola,rural,Sanitation,2002,9.37829,783449.0068,At least basic
AGO,Angola,urban,Sanitation,2002,49.49224,4562584.22758,At least basic
AGO,Angola,total,Drinking water,2002,43.3768,7622452.35292,At least basic
AGO,Angola,rural,Drinking water,2002,21.90311,1829755.15114,At least basic
AGO,Angola,urban,Drinking water,2002,62.83579,5792697.09126,At least basic
AGO,Angola,total,Sanitation,2002,12.41406,2181479.61105,Limited service
AGO,Angola,rural,Sanitation,2002,2.4042,200843.51005,Limited service
AGO,Angola,urban,Sanitation,2002,21.48478,1980636.04948,Limited service
AGO,Angola,total,Drinking water,2002,20.01438,3517055.74198,Limited service
AGO,Angola,rural,Drinking water,2002,15.16147,1266568.04324,Limited service
AGO,Angola,urban,Drinking water,2002,24.41197,2250487.67376,Limited service
AGO,Angola,total,Sanitation,2002,39.95439,7021044.1206,Open defecation
AGO,Angola,rural,Sanitation,2002,65.3191,5456666.94251,Open defecation
AGO,Angola,urban,Sanitation,2002,16.96945,1564377.30863,Open defecation
AGO,Angola,total,Drinking water,2002,27.46721,4826715.81611,Surface water
AGO,Angola,rural,Drinking water,2002,46.44411,3879876.78537,Surface water
AGO,Angola,urban,Drinking water,2002,10.27076,946839.12841,Surface water
AGO,Angola,total,Sanitation,2002,17.20908,3024090.92567,Unimproved
AGO,Angola,rural,Sanitation,2002,22.89842,1912901.93077,Unimproved
AGO,Angola,urban,Sanitation,2002,12.05353,1111189.02418,Unimproved
AGO,Angola,total,Drinking water,2002,9.14162,1606424.08899,Unimproved
AGO,Angola,rural,Drinking water,2002,16.49131,1377661.41038,Unimproved
AGO,Angola,urban,Drinking water,2002,2.48148,228762.71644,Unimproved
AGO,Angola,total,Sanitation,2003,31.85606,5798876.37545,At least basic
AGO,Angola,rural,Sanitation,2003,10.30192,869293.5762,At least basic
AGO,Angola,urban,Sanitation,2003,50.48114,4929582.87687,At least basic
AGO,Angola,total,Drinking water,2003,44.36387,8075719.73229,At least basic
AGO,Angola,rural,Drinking water,2003,22.27731,1879797.93343,At least basic
AGO,Angola,urban,Drinking water,2003,63.44901,6195921.87841,At least basic
AGO,Angola,total,Sanitation,2003,12.98003,2362802.05475,Limited service
AGO,Angola,rural,Sanitation,2003,2.64098,222850.46199,Limited service
AGO,Angola,urban,Sanitation,2003,21.91406,2139951.62999,Limited service
AGO,Angola,total,Drinking water,2003,19.40718,3532760.05087,Limited service
AGO,Angola,rural,Drinking water,2003,14.75502,1245054.08912,Limited service
AGO,Angola,urban,Drinking water,2003,23.42713,2287705.97851,Limited service
AGO,Angola,total,Sanitation,2003,38.48665,7005866.54854,Open defecation
AGO,Angola,rural,Sanitation,2003,64.62179,5452898.24054,Open defecation
AGO,Angola,urban,Sanitation,2003,15.90309,1552968.21388,Open defecation
AGO,Angola,total,Drinking water,2003,26.55559,4834012.79825,Surface water
AGO,Angola,rural,Drinking water,2003,46.07374,3887781.36214,Surface water
AGO,Angola,urban,Drinking water,2003,9.68983,946231.36582,Surface water
AGO,Angola,total,Sanitation,2003,16.67727,3035825.02126,Unimproved
AGO,Angola,rural,Sanitation,2003,22.43531,1893129.80144,Unimproved
AGO,Angola,urban,Sanitation,2003,11.70171,1142695.19909,Unimproved
AGO,Angola,total,Drinking water,2003,9.67336,1760877.41858,Unimproved
AGO,Angola,rural,Drinking water,2003,16.89393,1425538.69549,Unimproved
AGO,Angola,urban,Drinking water,2003,3.43402,335338.69709,Unimproved
AGO,Angola,total,Sanitation,2004,33.29039,6280470.78628,At least basic
AGO,Angola,rural,Sanitation,2004,11.22555,956664.96157,At least basic
AGO,Angola,urban,Sanitation,2004,51.47003,5323805.68343,At least basic
AGO,Angola,total,Drinking water,2004,45.35134,8555854.21695,At least basic
AGO,Angola,rural,Drinking water,2004,22.65083,1930351.55236,At least basic
AGO,Angola,urban,Drinking water,2004,64.05471,6625502.51924,At least basic
AGO,Angola,total,Sanitation,2004,13.55016,2556334.21992,Limited service
AGO,Angola,rural,Sanitation,2004,2.87776,245248.82559,Limited service
AGO,Angola,urban,Sanitation,2004,22.34335,2311085.326,Limited service
AGO,Angola,total,Drinking water,2004,18.79056,3544973.59566,Limited service
AGO,Angola,rural,Drinking water,2004,14.34926,1222873.98975,Limited service
AGO,Angola,urban,Drinking water,2004,22.44983,2322099.57747,Limited service
AGO,Angola,total,Sanitation,2004,37.01114,6982417.3154,Open defecation
AGO,Angola,rural,Sanitation,2004,63.92449,5447779.33783,Open defecation
AGO,Angola,urban,Sanitation,2004,14.83673,1534638.14988,Open defecation
AGO,Angola,total,Drinking water,2004,25.63972,4837117.18515,Surface water
AGO,Angola,rural,Drinking water,2004,45.70337,3894936.72247,Surface water
AGO,Angola,urban,Drinking water,2004,9.10891,942180.59114,Surface water
AGO,Angola,total,Sanitation,2004,16.14831,3046493.6784,Unimproved
AGO,Angola,rural,Sanitation,2004,21.9722,1872516.82701,Unimproved
AGO,Angola,urban,Sanitation,2004,11.34989,1173976.88868,Unimproved
AGO,Angola,total,Drinking water,2004,10.21838,1927771.00224,Unimproved
AGO,Angola,rural,Drinking water,2004,17.29654,1474047.68743,Unimproved
AGO,Angola,urban,Drinking water,2004,4.38655,453723.36013,Unimproved
AGO,Angola,total,Sanitation,2005,34.72264,6789158.22576,At least basic
AGO,Angola,rural,Sanitation,2005,12.14918,1045208.55889,At least basic
AGO,Angola,urban,Sanitation,2005,52.45892,5743949.76135,At least basic
AGO,Angola,total,Drinking water,2005,46.33602,9059869.33918,At least basic
AGO,Angola,rural,Drinking water,2005,23.02367,1980753.54747,At least basic
AGO,Angola,urban,Drinking water,2005,64.65286,7079115.88928,At least basic
AGO,Angola,total,Sanitation,2005,14.12307,2761419.19867,Limited service
AGO,Angola,rural,Sanitation,2005,3.11454,267947.69524,Limited service
AGO,Angola,urban,Sanitation,2005,22.77263,2493471.54951,Limited service
AGO,Angola,total,Drinking water,2005,18.16428,3551577.52757,Limited service
AGO,Angola,rural,Drinking water,2005,13.94418,1199634.47335,Limited service
AGO,Angola,urban,Drinking water,2005,21.48006,2351943.07188,Limited service
AGO,Angola,total,Sanitation,2005,35.53137,6947286.26813,Open defecation
AGO,Angola,rural,Sanitation,2005,63.22719,5439509.84068,Open defecation
AGO,Angola,urban,Sanitation,2005,13.77037,1507776.31154,Open defecation
AGO,Angola,total,Drinking water,2005,24.72219,4833816.31619,Surface water
AGO,Angola,rural,Drinking water,2005,45.33299,3900050.94918,Surface water
AGO,Angola,urban,Drinking water,2005,8.52799,933765.28075,Surface water
AGO,Angola,total,Sanitation,2005,15.62292,3054678.30745,Unimproved
AGO,Angola,rural,Sanitation,2005,21.50909,1850452.3852,Unimproved
AGO,Angola,urban,Sanitation,2005,10.99808,1204225.89761,Unimproved
AGO,Angola,total,Drinking water,2005,10.77752,2107278.81705,Unimproved
AGO,Angola,rural,Drinking water,2005,17.69916,1522679.51,Unimproved
AGO,Angola,urban,Drinking water,2005,5.33909,584599.27809,Unimproved
AGO,Angola,total,Sanitation,2006,35.99128,7292696.76631,At least basic
AGO,Angola,rural,Sanitation,2006,13.07281,1145263.58609,At least basic
AGO,Angola,urban,Sanitation,2006,53.44782,6147433.09537,At least basic
AGO,Angola,total,Drinking water,2006,47.15023,9553767.09908,At least basic
AGO,Angola,rural,Drinking water,2006,23.39582,2049626.0645,At least basic
AGO,Angola,urban,Drinking water,2006,65.24348,7504140.94662,At least basic
AGO,Angola,total,Sanitation,2006,14.61931,2962222.93255,Limited service
AGO,Angola,rural,Sanitation,2006,3.35132,293597.61334,Limited service
AGO,Angola,urban,Sanitation,2006,23.20191,2668625.27749,Limited service
AGO,Angola,total,Drinking water,2006,17.5008,3546082.75998,Limited service
AGO,Angola,rural,Drinking water,2006,13.53979,1186173.58458,Limited service
AGO,Angola,urban,Drinking water,2006,20.51783,2359909.16073,Limited service
AGO,Angola,total,Sanitation,2006,34.24673,6939207.85504,Open defecation
AGO,Angola,rural,Sanitation,2006,62.52988,5478024.51241,Open defecation
AGO,Angola,urban,Sanitation,2006,12.70401,1461183.44736,Open defecation
AGO,Angola,total,Drinking water,2006,23.95111,4853068.69232,Surface water
AGO,Angola,rural,Drinking water,2006,44.96262,3939017.73589,Surface water
AGO,Angola,urban,Drinking water,2006,7.94706,914051.03422,Surface water
AGO,Angola,total,Sanitation,2006,15.14268,3068270.44609,Unimproved
AGO,Angola,rural,Sanitation,2006,21.04598,1843764.69981,Unimproved
AGO,Angola,urban,Sanitation,2006,10.64626,1224505.76814,Unimproved
AGO,Angola,total,Drinking water,2006,11.39786,2309479.44862,Unimproved
AGO,Angola,rural,Drinking water,2006,18.10177,1585833.02667,Unimproved
AGO,Angola,urban,Drinking water,2006,6.29162,723646.44678,Unimproved
AGO,Angola,total,Sanitation,2008,38.52751,8383362.72441,At least basic
AGO,Angola,rural,Sanitation,2008,14.92008,1354384.26666,At least basic
AGO,Angola,urban,Sanitation,2008,55.42561,7028978.55858,At least basic
AGO,Angola,total,Drinking water,2008,48.7704,10612156.86815,At least basic
AGO,Angola,rural,Drinking water,2008,24.13807,2191156.05441,At least basic
AGO,Angola,urban,Drinking water,2008,66.40212,8421000.91895,At least basic
AGO,Angola,total,Sanitation,2008,15.61859,3398515.03284,Limited service
AGO,Angola,rural,Sanitation,2008,3.82488,347207.39668,Limited service
AGO,Angola,urban,Sanitation,2008,24.06048,3051307.68654,Limited service
AGO,Angola,total,Drinking water,2008,16.16174,3516700.81204,Limited service
AGO,Angola,rural,Drinking water,2008,12.73306,1155855.37374,Limited service
AGO,Angola,urban,Drinking water,2008,18.61597,2360845.45295,Limited service
AGO,Angola,total,Sanitation,2008,31.66558,6890245.68393,Open defecation
AGO,Angola,rural,Sanitation,2008,61.13528,5549612.48717,Open defecation
AGO,Angola,urban,Sanitation,2008,10.57129,1340633.07089,Open defecation
AGO,Angola,total,Drinking water,2008,22.40304,4874771.2643,Surface water
AGO,Angola,rural,Drinking water,2008,44.22187,4014282.0429,Surface water
AGO,Angola,urban,Drinking water,2008,6.78522,860489.1282,Surface water
AGO,Angola,total,Sanitation,2008,14.18832,3087296.55882,Unimproved
AGO,Angola,rural,Sanitation,2008,20.11976,1826390.35972,Unimproved
AGO,Angola,urban,Sanitation,2008,9.94262,1260906.17377,Unimproved
AGO,Angola,total,Drinking water,2008,12.66482,2755791.05552,Unimproved
AGO,Angola,rural,Drinking water,2008,18.907,1716301.03916,Unimproved
AGO,Angola,urban,Drinking water,2008,8.19669,1039489.98969,Unimproved
AGO,Angola,total,Sanitation,2016,48.62794,14011394.39225,At least basic
AGO,Angola,rural,Sanitation,2016,22.30914,2304514.51815,At least basic
AGO,Angola,urban,Sanitation,2016,63.33676,11706879.90673,At least basic
AGO,Angola,total,Drinking water,2016,55.08428,15871687.01634,At least basic
AGO,Angola,rural,Drinking water,2016,27.07967,2797306.86537,At least basic
AGO,Angola,urban,Drinking water,2016,70.73523,13074380.18568,At least basic
AGO,Angola,total,Hygiene,2016,26.52127,7641697.02607,Basic service
AGO,Angola,rural,Hygiene,2016,13.23489,1367152.27086,Basic service
AGO,Angola,urban,Hygiene,2016,33.94665,6274544.77168,Basic service
AGO,Angola,total,Hygiene,2016,15.02656,4329673.05002,Limited service
AGO,Angola,rural,Hygiene,2016,13.72976,1418272.04924,Limited service
AGO,Angola,urban,Hygiene,2016,15.75131,2911401.00239,Limited service
AGO,Angola,total,Sanitation,2016,19.68797,5672784.33797,Limited service
AGO,Angola,rural,Sanitation,2016,5.71913,590780.99631,Limited service
AGO,Angola,urban,Sanitation,2016,27.49474,5082003.35897,Limited service
AGO,Angola,total,Drinking water,2016,10.6731,3075290.27114,Limited service
AGO,Angola,rural,Drinking water,2016,9.53352,984804.82184,Limited service
AGO,Angola,urban,Drinking water,2016,11.30998,2090485.45071,Limited service
AGO,Angola,total,Hygiene,2016,58.45216,16842091.92391,No handwashing facility
AGO,Angola,rural,Hygiene,2016,73.03536,7544489.34358,No handwashing facility
AGO,Angola,urban,Hygiene,2016,50.30204,9297602.56225,No handwashing facility
AGO,Angola,total,Sanitation,2016,21.22659,6116116.50155,Open defecation
AGO,Angola,rural,Sanitation,2016,55.55685,5738974.31586,Open defecation
AGO,Angola,urban,Sanitation,2016,2.04042,377142.14314,Open defecation
AGO,Angola,total,Drinking water,2016,16.16311,4657152.87088,Surface water
AGO,Angola,rural,Drinking water,2016,41.25888,4262006.67584,Surface water
AGO,Angola,urban,Drinking water,2016,2.13783,395146.16393,Surface water
AGO,Angola,total,Sanitation,2016,10.4575,3013166.76823,Unimproved
AGO,Angola,rural,Sanitation,2016,16.41489,1695643.83337,Unimproved
AGO,Angola,urban,Sanitation,2016,7.12808,1317522.92748,Unimproved
AGO,Angola,total,Drinking water,2016,18.07951,5209331.84164,Unimproved
AGO,Angola,rural,Drinking water,2016,22.12792,2285795.30063,Unimproved
AGO,Angola,urban,Drinking water,2016,15.81697,2923536.53599,Unimproved
AGO,Angola,total,Sanitation,2017,49.87698,14855456.11455,At least basic
AGO,Angola,rural,Sanitation,2017,23.23277,2433033.41145,At least basic
AGO,Angola,urban,Sanitation,2017,64.32565,12422423.22618,At least basic
AGO,Angola,total,Drinking water,2017,55.8429,16632359.12238,At least basic
AGO,Angola,rural,Drinking water,2017,27.44429,2874081.93444,At least basic
AGO,Angola,urban,Drinking water,2017,71.24296,13758277.77165,At least basic
AGO,Angola,total,Hygiene,2017,26.66418,7941711.86544,Basic service
AGO,Angola,rural,Hygiene,2017,13.23489,1386013.00422,Basic service
AGO,Angola,urban,Hygiene,2017,33.94665,6555699.13976,Basic service
AGO,Angola,total,Hygiene,2017,15.04051,4479695.04085,Limited service
AGO,Angola,rural,Hygiene,2017,13.72976,1437838.01239,Limited service
AGO,Angola,urban,Hygiene,2017,15.75131,3041857.17711,Limited service
AGO,Angola,total,Sanitation,2017,20.19981,6016351.21486,Limited service
AGO,Angola,rural,Sanitation,2017,5.95591,623727.85745,Limited service
AGO,Angola,urban,Sanitation,2017,27.92402,5392623.57391,Limited service
AGO,Angola,total,Drinking water,2017,9.97566,2971171.4084,Limited service
AGO,Angola,rural,Drinking water,2017,9.13666,956829.94661,Limited service
AGO,Angola,urban,Drinking water,2017,10.43064,2014341.56034,Limited service
AGO,Angola,total,Hygiene,2017,58.29531,17362787.0937,No handwashing facility
AGO,Angola,rural,Hygiene,2017,73.03536,7648570.36285,No handwashing facility
AGO,Angola,urban,Hygiene,2017,50.30204,9714216.30367,No handwashing facility
AGO,Angola,total,Sanitation,2017,19.92074,5933230.92504,Open defecation
AGO,Angola,rural,Sanitation,2017,54.85954,5745122.52947,Open defecation
AGO,Angola,urban,Sanitation,2017,0.97406,188108.5429,Open defecation
AGO,Angola,total,Drinking water,2017,15.38629,4582682.06561,Surface water
AGO,Angola,rural,Drinking water,2017,40.88851,4282016.66264,Surface water
AGO,Angola,urban,Drinking water,2017,1.5569,300665.51878,Surface water
AGO,Angola,total,Sanitation,2017,10.00247,2979155.74556,Unimproved
AGO,Angola,rural,Sanitation,2017,15.95178,1670537.58109,Unimproved
AGO,Angola,urban,Sanitation,2017,6.77627,1308617.27755,Unimproved
AGO,Angola,total,Drinking water,2017,18.79514,5597981.4036,Unimproved
AGO,Angola,rural,Drinking water,2017,22.53054,2359492.83577,Unimproved
AGO,Angola,urban,Drinking water,2017,16.7695,3238487.76977,Unimproved
AIA,Anguilla,total,Sanitation,2000,90.73647,10044.52697,At least basic
AIA,Anguilla,urban,Sanitation,2000,90.73647,10044.52697,At least basic
